Id,Weekly_Sales
1_3_2013-01-11,5050.259765625
1_3_2013-01-18,6504.794921875
1_3_2013-01-25,6618.34765625
1_3_2013-02-01,10489.494140625
1_3_2013-02-08,19416.16796875
1_3_2013-02-15,8129.193359375
1_3_2013-02-22,8790.79296875
1_3_2013-03-01,8540.9658203125
1_3_2013-03-08,3154.3330078125
1_3_2013-03-15,3094.21044921875
1_3_2013-03-22,5024.15478515625
1_3_2013-03-29,4780.056640625
1_3_2013-04-05,4780.056640625
1_3_2013-04-12,7231.16796875
1_3_2013-04-19,7231.16796875
1_3_2013-04-26,11064.146484375
1_3_2013-05-03,4109.57470703125
1_3_2013-05-10,3942.91455078125
1_3_2013-05-17,3942.91455078125
1_3_2013-05-24,72034.546875
1_3_2013-05-31,54868.15234375
1_3_2013-06-07,5640.63134765625
1_3_2013-06-14,6907.568359375
1_3_2013-06-21,6907.568359375
1_3_2013-06-28,17866.51953125
1_3_2013-07-05,5809.09423828125
1_3_2013-07-12,6802.2373046875
1_3_2013-07-19,4818.86279296875
1_3_2013-07-26,8010.962890625
1_4_2012-11-02,5122.60107421875
1_4_2012-11-09,5436.3408203125
1_4_2012-11-16,3269.246337890625
1_4_2012-11-23,3269.246337890625
1_4_2012-11-30,6672.33154296875
1_4_2012-12-07,5742.4404296875
1_4_2012-12-14,45858.171875
1_4_2012-12-21,16199.6298828125
1_4_2012-12-28,27364.447265625
1_4_2013-01-04,21816.033203125
1_4_2013-01-11,21816.033203125
1_4_2013-01-18,20924.7734375
1_4_2013-01-25,7444.21630859375
1_4_2013-02-01,6661.7060546875
1_4_2013-02-08,34157.41796875
1_4_2013-02-15,79487.7578125
1_4_2013-02-22,71474.7265625
1_4_2013-03-01,133440.71875
1_4_2013-03-08,73941.1171875
1_4_2013-03-15,66284.6328125
1_4_2013-03-22,111284.359375
1_4_2013-03-29,34788.1171875
1_4_2013-04-05,35007.703125
1_4_2013-04-12,13258.44921875
1_4_2013-04-19,1958.4117431640625
1_4_2013-04-26,27471.431640625
1_4_2013-05-03,43425.08203125
1_4_2013-05-10,17176.32421875
1_4_2013-05-17,31264.455078125
1_4_2013-05-24,26042.2890625
1_4_2013-05-31,9491.5439453125
1_4_2013-06-07,24975.83984375
1_4_2013-06-14,33505.2421875
1_4_2013-06-21,26155.1953125
1_4_2013-06-28,24170.169921875
1_4_2013-07-05,21532.841796875
1_4_2013-07-12,11500.8330078125
1_4_2013-07-19,32905.78125
1_4_2013-07-26,18473.9453125
1_5_2012-11-02,17623.6484375
1_5_2012-11-09,10230.4931640625
1_5_2012-11-16,8612.787109375
1_5_2012-11-23,5050.259765625
1_5_2012-11-30,6504.794921875
1_5_2012-12-07,6618.34765625
1_5_2012-12-14,10489.494140625
1_5_2012-12-21,19416.16796875
1_5_2012-12-28,8129.193359375
1_5_2013-01-04,8790.79296875
1_5_2013-01-11,8540.9658203125
1_5_2013-01-18,3154.3330078125
1_5_2013-01-25,3094.21044921875
1_5_2013-02-01,5024.15478515625
1_5_2013-02-08,4780.056640625
1_5_2013-02-15,4780.056640625
1_5_2013-02-22,7231.16796875
1_5_2013-03-01,7231.16796875
1_5_2013-03-08,11064.146484375
1_5_2013-03-15,4109.57470703125
1_5_2013-03-22,3942.91455078125
1_5_2013-03-29,3942.91455078125
1_5_2013-04-05,72034.546875
1_5_2013-04-12,54868.15234375
1_5_2013-04-19,5640.63134765625
1_5_2013-04-26,6907.568359375
1_5_2013-05-03,6907.568359375
1_5_2013-05-10,17866.51953125
1_5_2013-05-17,5809.09423828125
1_5_2013-05-24,6802.2373046875
1_5_2013-05-31,4818.86279296875
1_5_2013-06-07,4677.35546875
1_5_2013-06-14,8010.962890625
1_5_2013-06-21,5122.60107421875
1_5_2013-06-28,5436.3408203125
1_5_2013-07-05,3269.246337890625
1_5_2013-07-12,3269.246337890625
1_5_2013-07-19,6672.33154296875
1_5_2013-07-26,5742.4404296875
1_6_2012-11-02,45858.171875
1_6_2012-11-09,16199.6298828125
1_6_2012-11-16,27364.447265625
1_6_2012-11-23,21816.033203125
1_6_2012-11-30,21816.033203125
1_6_2012-12-07,20924.7734375
1_6_2012-12-14,7444.21630859375
1_6_2012-12-21,6661.7060546875
1_6_2012-12-28,34157.41796875
1_6_2013-01-04,79487.7578125
1_6_2013-01-11,71474.7265625
1_6_2013-01-18,133440.71875
1_6_2013-01-25,73504.375
1_6_2013-02-01,66284.6328125
1_6_2013-02-08,111284.359375
1_6_2013-02-15,34560.07421875
1_6_2013-02-22,35007.703125
1_6_2013-03-01,13471.4638671875
1_6_2013-03-08,29292.53125
1_6_2013-03-15,43406.125
1_6_2013-03-22,23573.666015625
1_6_2013-03-29,36188.734375
1_6_2013-04-05,43961.92578125
1_6_2013-04-12,22752.26171875
1_6_2013-04-19,58121.1328125
1_6_2013-04-26,38878.6171875
1_6_2013-05-03,31951.55859375
1_6_2013-05-10,29845.1015625
1_6_2013-05-17,24389.509765625
1_6_2013-05-24,17823.763671875
1_6_2013-05-31,32912.88671875
1_6_2013-06-07,25117.55078125
1_6_2013-06-14,21108.349609375
1_6_2013-06-21,14914.40234375
1_6_2013-06-28,19357.44140625
1_6_2013-07-05,7578.97412109375
1_6_2013-07-12,9812.916015625
1_6_2013-07-19,9926.4677734375
1_6_2013-07-26,14298.5693359375
1_7_2012-11-02,24111.111328125
1_7_2012-11-09,11030.3662109375
1_7_2012-11-16,11691.9658203125
1_7_2012-11-23,11442.138671875
1_7_2012-11-30,6054.0068359375
1_7_2012-12-07,5993.8837890625
1_7_2012-12-14,7797.05859375
1_7_2012-12-21,7552.9599609375
1_7_2012-12-28,7552.9599609375
1_7_2013-01-04,10004.0712890625
1_7_2013-01-11,10004.0712890625
1_7_2013-01-18,11886.552734375
1_7_2013-01-25,6256.82666015625
1_7_2013-02-01,6256.82666015625
1_7_2013-02-08,6256.82666015625
1_7_2013-02-15,70062.6796875
1_7_2013-02-22,53814.296875
1_7_2013-03-01,7732.935546875
1_7_2013-03-08,8999.8701171875
1_7_2013-03-15,8999.8701171875
1_7_2013-03-22,19284.283203125
1_7_2013-03-29,7352.08642578125
1_7_2013-04-05,8345.2265625
1_7_2013-04-12,6361.85595703125
1_7_2013-04-19,6220.34912109375
1_7_2013-04-26,9553.9541015625
1_7_2013-05-03,6665.59423828125
1_7_2013-05-10,6979.333984375
1_7_2013-05-17,4812.2412109375
1_7_2013-05-24,4812.2412109375
1_7_2013-05-31,8060.150390625
1_7_2013-06-07,7130.259765625
1_7_2013-06-14,168779.9375
1_7_2013-06-21,18363.87890625
1_7_2013-06-28,29528.69921875
1_7_2013-07-05,24207.10546875
1_7_2013-07-12,24207.10546875
1_7_2013-07-19,23315.845703125
1_7_2013-07-26,9851.28125
1_8_2012-11-02,9068.771484375
1_8_2012-11-09,36106.609375
1_8_2012-11-16,81436.9609375
1_8_2012-11-23,73849.6015625
1_8_2012-11-30,133204.828125
1_8_2012-12-07,73964.8515625
1_8_2012-12-14,67652.15625
1_8_2012-12-21,111728.2109375
1_8_2012-12-28,36053.3046875
1_8_2013-01-04,36500.9296875
1_8_2013-01-11,15059.6328125
1_8_2013-01-18,6184.72998046875
1_8_2013-01-25,28655.439453125
1_8_2013-02-01,41192.546875
1_8_2013-02-08,20427.4375
1_8_2013-02-15,33042.515625
1_8_2013-02-22,40815.6875
1_8_2013-03-01,16698.5
1_8_2013-03-08,54974.89453125
1_8_2013-03-15,36804.9140625
1_8_2013-03-22,29877.875
1_8_2013-03-29,27771.41796875
1_8_2013-04-05,22639.173828125
1_8_2013-04-12,16073.4267578125
1_8_2013-04-19,30081.7109375
1_8_2013-04-26,22286.380859375
1_8_2013-05-03,19757.109375
1_8_2013-05-10,13923.890625
1_8_2013-05-17,18366.9296875
1_8_2013-05-24,6588.46142578125
1_8_2013-05-31,8822.404296875
1_8_2013-06-07,8935.9560546875
1_8_2013-06-14,13308.0576171875
1_8_2013-06-21,23120.595703125
1_8_2013-06-28,10039.8544921875
1_8_2013-07-05,10701.4541015625
1_8_2013-07-12,10451.626953125
1_8_2013-07-19,5499.1865234375
1_8_2013-07-26,5439.0634765625
1_9_2012-11-02,7242.23828125
1_9_2012-11-09,6998.140625
1_9_2012-11-16,6998.140625
1_9_2012-11-23,9449.2509765625
1_9_2012-11-30,9449.2509765625
1_9_2012-12-07,11331.732421875
1_9_2012-12-14,5702.00732421875
1_9_2012-12-21,5702.00732421875
1_9_2012-12-28,5702.00732421875
1_9_2013-01-04,69507.859375
1_9_2013-01-11,53259.4765625
1_9_2013-01-18,7178.1142578125
1_9_2013-01-25,8445.0498046875
1_9_2013-02-01,8445.0498046875
1_9_2013-02-08,7096.6435546875
1_9_2013-02-15,18729.46484375
1_9_2013-02-22,6797.26708984375
1_9_2013-03-01,7790.40966796875
1_9_2013-03-08,5807.03564453125
1_9_2013-03-15,5665.52880859375
1_9_2013-03-22,8999.1337890625
1_9_2013-03-29,6110.77392578125
1_9_2013-04-05,6424.513671875
1_9_2013-04-12,4257.4208984375
1_9_2013-04-19,4257.4208984375
1_9_2013-04-26,7505.3310546875
1_9_2013-05-03,6575.439453125
1_9_2013-05-10,79457.390625
1_9_2013-05-17,17048.060546875
1_9_2013-05-24,28212.880859375
1_9_2013-05-31,22891.287109375
1_9_2013-06-07,22891.287109375
1_9_2013-06-14,22000.02734375
1_9_2013-06-21,8813.142578125
1_9_2013-06-28,8030.63330078125
1_9_2013-07-05,34520.53515625
1_9_2013-07-12,79850.8828125
1_9_2013-07-19,72263.5234375
1_9_2013-07-26,131618.75
1_10_2012-11-02,72351.328125
1_10_2012-11-09,66038.6328125
1_10_2012-11-16,110114.6875
1_10_2012-11-23,34439.77734375
1_10_2012-11-30,34887.40234375
1_10_2012-12-07,13446.1083984375
1_10_2012-12-14,3687.934814453125
1_10_2012-12-21,33382.296875
1_10_2012-12-28,42393.5703125
1_10_2013-01-04,21628.4609375
1_10_2013-01-11,34499.01171875
1_10_2013-01-18,42016.7109375
1_10_2013-01-25,17899.5234375
1_10_2013-02-01,56914.78125
1_10_2013-02-08,39790.91796875
1_10_2013-02-15,31485.775390625
1_10_2013-02-22,29379.318359375
1_10_2013-03-01,24247.07421875
1_10_2013-03-08,17681.328125
1_10_2013-03-15,31689.611328125
1_10_2013-03-22,23894.28125
1_10_2013-03-29,21365.009765625
1_10_2013-04-05,14485.6865234375
1_10_2013-04-12,18928.724609375
1_10_2013-04-19,7150.25830078125
1_10_2013-04-26,9384.2001953125
1_10_2013-05-03,9497.751953125
1_10_2013-05-10,13869.853515625
1_10_2013-05-17,26377.546875
1_10_2013-05-24,10601.650390625
1_10_2013-05-31,11263.25
1_10_2013-06-07,11013.4228515625
1_10_2013-06-14,6060.9833984375
1_10_2013-06-21,6000.8603515625
1_10_2013-06-28,7804.0341796875
1_10_2013-07-05,7559.935546875
1_10_2013-07-12,7559.935546875
1_10_2013-07-19,10011.046875
1_10_2013-07-26,10011.046875
1_11_2012-11-02,11893.5283203125
1_11_2012-11-09,6263.80419921875
1_11_2012-11-16,6263.80419921875
1_11_2012-11-23,6263.80419921875
1_11_2012-11-30,70069.65625
1_11_2012-12-07,53821.2734375
1_11_2012-12-14,7739.9111328125
1_11_2012-12-21,9006.845703125
1_11_2012-12-28,9006.845703125
1_11_2013-01-04,7658.4384765625
1_11_2013-01-11,19291.259765625
1_11_2013-01-18,7359.06201171875
1_11_2013-01-25,8352.203125
1_11_2013-02-01,6368.83251953125
1_11_2013-02-08,6227.32470703125
1_11_2013-02-15,9560.9296875
1_11_2013-02-22,6672.56982421875
1_11_2013-03-01,6986.3095703125
1_11_2013-03-08,4819.216796875
1_11_2013-03-15,4819.216796875
1_11_2013-03-22,8067.126953125
1_11_2013-03-29,7137.236328125
1_11_2013-04-05,80019.171875
1_11_2013-04-12,17609.85546875
1_11_2013-04-19,28480.41796875
1_11_2013-04-26,23453.08203125
1_11_2013-05-03,23453.08203125
1_11_2013-05-10,22561.822265625
1_11_2013-05-17,9374.9384765625
1_11_2013-05-24,8592.4287109375
1_11_2013-05-31,35082.3203125
1_11_2013-06-07,80412.671875
1_11_2013-06-14,72825.3125
1_11_2013-06-21,132180.53125
1_11_2013-06-28,72405.2421875
1_11_2013-07-05,65655.8203125
1_11_2013-07-12,111873.90625
1_11_2013-07-19,35899.66796875
1_11_2013-07-26,36451.63671875
1_12_2012-11-02,14250.8935546875
1_12_2012-11-09,4492.71923828125
1_12_2012-11-16,38841.47265625
1_12_2012-11-23,45074.0234375
1_12_2012-11-30,24475.10546875
1_12_2012-12-07,35643.9765625
1_12_2012-12-14,49946.05859375
1_12_2012-12-21,18566.88671875
1_12_2012-12-28,70507.921875
1_12_2013-01-04,39074.234375
1_12_2013-01-11,30769.1015625
1_12_2013-01-18,28662.64453125
1_12_2013-01-25,23530.400390625
1_12_2013-02-01,15624.9970703125
1_12_2013-02-08,31873.38671875
1_12_2013-02-15,25088.90625
1_12_2013-02-22,19963.953125
1_12_2013-03-01,15160.4140625
1_12_2013-03-08,19724.548828125
1_12_2013-03-15,7946.07763671875
1_12_2013-03-22,10180.0205078125
1_12_2013-03-29,10293.572265625
1_12_2013-04-05,14665.673828125
1_12_2013-04-12,27742.82421875
1_12_2013-04-19,11364.3212890625
1_12_2013-04-26,12025.9208984375
1_12_2013-05-03,11776.09375
1_12_2013-05-10,6823.6552734375
1_12_2013-05-17,6763.5322265625
1_12_2013-05-24,8566.7021484375
1_12_2013-05-31,8322.607421875
1_12_2013-06-07,8322.607421875
1_12_2013-06-14,10773.7177734375
1_12_2013-06-21,10773.7177734375
1_12_2013-06-28,12656.19921875
1_12_2013-07-05,7153.38330078125
1_12_2013-07-12,7153.38330078125
1_12_2013-07-19,7153.38330078125
1_12_2013-07-26,70356.859375
1_13_2012-11-02,54108.484375
1_13_2012-11-09,8648.06640625
1_13_2012-11-16,9915.00390625
1_13_2012-11-23,9915.00390625
1_13_2012-11-30,19421.6328125
1_13_2012-12-07,8532.1083984375
1_13_2012-12-14,9243.1591796875
1_13_2012-12-21,7259.79052734375
1_13_2012-12-28,7118.28271484375
1_13_2013-01-04,9964.689453125
1_13_2013-01-11,7472.29736328125
1_13_2013-01-18,7303.20703125
1_13_2013-01-25,5812.708984375
1_13_2013-02-01,5812.708984375
1_13_2013-02-08,8723.3740234375
1_13_2013-02-15,7434.75
1_13_2013-02-22,80564.921875
1_13_2013-03-01,18155.587890625
1_13_2013-03-08,29063.73828125
1_13_2013-03-15,24443.095703125
1_13_2013-03-22,24443.095703125
1_13_2013-03-29,23551.8359375
1_13_2013-04-05,10599.455078125
1_13_2013-04-12,9816.9453125
1_13_2013-04-19,36018.83203125
1_13_2013-04-26,81349.1875
1_13_2013-05-03,73761.828125
1_13_2013-05-10,133117.046875
1_13_2013-05-17,72989.328125
1_13_2013-05-24,66676.6328125
1_13_2013-05-31,111940.296875
1_13_2013-06-07,36265.37890625
1_13_2013-06-14,36713.00390625
1_13_2013-06-21,15271.7099609375
1_13_2013-06-28,5881.83740234375
1_13_2013-07-05,42965.9140625
1_13_2013-07-12,50046.90234375
1_13_2013-07-19,29447.98046875
1_13_2013-07-26,40616.85546875
1_14_2012-11-02,56896.69921875
1_14_2012-11-09,23642.755859375
1_14_2012-11-16,116977.53125
1_14_2012-11-23,45285.83984375
1_14_2012-11-30,37619.93359375
1_14_2012-12-07,31686.673828125
1_14_2012-12-14,26554.4296875
1_14_2012-12-21,19245.568359375
1_14_2012-12-28,34031.02734375
1_14_2013-01-04,27246.54296875
1_14_2013-01-11,22592.833984375
1_14_2013-01-18,16743.18359375
1_14_2013-01-25,21307.326171875
1_14_2013-02-01,9528.8515625
1_14_2013-02-08,11762.794921875
1_14_2013-02-15,11876.3466796875
1_14_2013-02-22,16248.4482421875
1_14_2013-03-01,32619.884765625
1_14_2013-03-08,12947.095703125
1_14_2013-03-15,13608.6953125
1_14_2013-03-22,13358.8681640625
1_14_2013-03-29,8406.4287109375
1_14_2013-04-05,8346.3056640625
1_14_2013-04-12,10149.4794921875
1_14_2013-04-19,9905.3818359375
1_14_2013-04-26,9905.3818359375
1_14_2013-05-03,12356.4931640625
1_14_2013-05-10,12356.4931640625
1_14_2013-05-17,14238.974609375
1_14_2013-05-24,8736.1572265625
1_14_2013-05-31,8736.1572265625
1_14_2013-06-07,8736.1572265625
1_14_2013-06-14,71939.640625
1_14_2013-06-21,55691.26171875
1_14_2013-06-28,10230.84375
1_14_2013-07-05,11497.78125
1_14_2013-07-12,11497.78125
1_14_2013-07-19,21004.41015625
1_14_2013-07-26,8891.4755859375
1_16_2012-11-02,8891.4755859375
1_16_2012-11-09,9602.52734375
1_16_2012-11-16,7619.15673828125
1_16_2012-11-23,7477.64990234375
1_16_2012-11-30,16299.2861328125
1_16_2012-12-07,9215.8427734375
1_16_2012-12-14,9046.7548828125
1_16_2012-12-21,7556.259765625
1_16_2012-12-28,7556.259765625
1_16_2013-01-04,10466.92578125
1_16_2013-01-11,9537.0341796875
1_16_2013-01-18,91278.2734375
1_16_2013-01-25,21732.470703125
1_16_2013-02-01,32281.87890625
1_16_2013-02-08,27661.240234375
1_16_2013-02-15,27661.240234375
1_16_2013-02-22,26769.98046875
1_16_2013-03-01,13817.5986328125
1_16_2013-03-08,13035.0888671875
1_16_2013-03-15,38008.1640625
1_16_2013-03-22,83338.5234375
1_16_2013-03-29,75751.1640625
1_16_2013-04-05,134513.234375
1_16_2013-04-12,74385.53125
1_16_2013-04-19,68072.84375
1_16_2013-04-26,113336.5
1_16_2013-05-03,37661.5859375
1_16_2013-05-10,38109.2109375
1_16_2013-05-17,16667.912109375
1_16_2013-05-24,7278.04052734375
1_16_2013-05-31,29054.66796875
1_16_2013-06-07,39397.78125
1_16_2013-06-14,17316.646484375
1_16_2013-06-21,31066.3671875
1_16_2013-06-28,38044.84375
1_16_2013-07-05,13927.650390625
1_16_2013-07-12,37366.48046875
1_16_2013-07-19,34672.58984375
1_16_2013-07-26,26276.4375
1_17_2012-11-02,25922.12109375
1_17_2012-11-09,20789.876953125
1_17_2012-11-16,12921.35546875
1_17_2012-11-23,31032.697265625
1_17_2012-11-30,23237.3671875
1_17_2012-12-07,15591.34375
1_17_2012-12-14,12597.60546875
1_17_2012-12-21,17161.73828125
1_17_2012-12-28,5383.27001953125
1_17_2013-01-04,7617.21337890625
1_17_2013-01-11,7730.76611328125
1_17_2013-01-18,12102.865234375
1_17_2013-01-25,20167.529296875
1_17_2013-02-01,8801.5126953125
1_17_2013-02-08,9463.1123046875
1_17_2013-02-15,9213.28515625
1_17_2013-02-22,4260.8466796875
1_17_2013-03-01,4200.7236328125
1_17_2013-03-08,6003.896484375
1_17_2013-03-15,5759.798828125
1_17_2013-03-22,5759.798828125
1_17_2013-03-29,8210.9091796875
1_17_2013-04-05,8210.9091796875
1_17_2013-04-12,10093.390625
1_17_2013-04-19,4779.01416015625
1_17_2013-04-26,4779.01416015625
1_17_2013-05-03,4779.01416015625
1_17_2013-05-10,69158.2421875
1_17_2013-05-17,52909.87890625
1_17_2013-05-24,6461.8759765625
1_17_2013-05-31,7728.8134765625
1_17_2013-06-07,7728.8134765625
1_17_2013-06-14,17235.4375
1_17_2013-06-21,6345.91650390625
1_17_2013-06-28,7056.96923828125
1_17_2013-07-05,5073.59521484375
1_17_2013-07-12,4932.08837890625
1_17_2013-07-19,7778.49951171875
1_17_2013-07-26,5286.10205078125
1_18_2012-11-02,5117.0126953125
1_18_2012-11-09,3626.5126953125
1_18_2012-11-16,3626.5126953125
1_18_2012-11-23,6537.1826171875
1_18_2012-11-30,5248.552734375
1_18_2012-12-07,77841.890625
1_18_2012-12-14,15432.5693359375
1_18_2012-12-21,25882.19921875
1_18_2012-12-28,21720.083984375
1_18_2013-01-04,21720.083984375
1_18_2013-01-11,21122.083984375
1_18_2013-01-18,8169.70458984375
1_18_2013-01-25,7387.1962890625
1_18_2013-02-01,34431.72265625
1_18_2013-02-08,79762.0703125
1_18_2013-02-15,67041.1953125
1_18_2013-02-22,124040.7734375
1_18_2013-03-01,65005.66796875
1_18_2013-03-08,59494.64453125
1_18_2013-03-15,106066.0703125
1_18_2013-03-22,37677.29296875
1_18_2013-03-29,33415.8515625
1_18_2013-04-05,12261.9130859375
1_18_2013-04-12,1480.499267578125
1_18_2013-04-19,19944.92578125
1_18_2013-04-26,42681.5078125
1_18_2013-05-03,15932.34375
1_18_2013-05-10,31850.611328125
1_18_2013-05-17,23314.5
1_18_2013-05-24,6653.6708984375
1_18_2013-06-07,19554.099609375
1_18_2013-07-05,33478.46875
1_19_2012-11-02,24396.111328125
1_19_2012-11-09,23053.90625
1_19_2012-11-16,20639.392578125
1_19_2012-11-23,12125.5654296875
1_19_2012-11-30,29593.30078125
1_19_2012-12-07,18222.38671875
1_19_2012-12-14,17794.890625
1_19_2012-12-21,9428.1171875
1_19_2012-12-28,5394.865234375
1_19_2013-01-04,4189.11962890625
1_19_2013-01-11,5783.126953125
1_19_2013-01-18,5896.6796875
1_19_2013-01-25,9447.978515625
1_19_2013-02-01,15561.0517578125
1_19_2013-02-08,7332.171875
1_19_2013-02-15,7519.458984375
1_19_2013-02-22,7519.458984375
1_19_2013-03-01,2881.4345703125
1_19_2013-03-08,2821.3115234375
1_19_2013-03-15,4222.83056640625
1_19_2013-03-22,4222.83056640625
1_19_2013-03-29,4222.83056640625
1_19_2013-04-05,6405.36669921875
1_19_2013-04-12,6405.36669921875
1_19_2013-04-19,8854.3671875
1_19_2013-04-26,3911.91552734375
1_19_2013-05-03,3802.135498046875
1_19_2013-05-10,3802.135498046875
1_19_2013-05-17,77501.40625
1_19_2013-05-24,58128.69921875
1_19_2013-05-31,4054.422119140625
1_19_2013-06-07,6852.65478515625
1_19_2013-06-14,6852.65478515625
1_19_2013-06-21,17639.62890625
1_19_2013-06-28,4714.09521484375
1_19_2013-07-05,6034.40869140625
1_19_2013-07-12,4051.034423828125
1_19_2013-07-19,3909.526611328125
1_19_2013-07-26,6159.60205078125
1_20_2012-11-02,4565.58642578125
1_20_2012-11-09,4889.26708984375
1_20_2012-11-16,2955.38671875
1_20_2012-11-23,2955.38671875
1_20_2012-11-30,6368.99462890625
1_20_2012-12-07,5770.77685546875
1_20_2012-12-14,46487.11328125
1_20_2012-12-21,16828.580078125
1_20_2012-12-28,27614.0625
1_20_2013-01-04,21671.59765625
1_20_2013-01-11,21671.59765625
1_20_2013-01-18,20780.337890625
1_20_2013-01-25,7299.78076171875
1_20_2013-02-01,6517.2705078125
1_20_2013-02-08,34012.98046875
1_20_2013-02-15,79457.3984375
1_20_2013-02-22,71444.3671875
1_20_2013-03-01,132573.296875
1_20_2013-03-08,71859.15625
1_20_2013-03-15,64813.8046875
1_20_2013-03-22,111001.125
1_20_2013-03-29,32080.546875
1_20_2013-04-05,35028.5
1_20_2013-04-12,13566.6171875
1_20_2013-04-19,20096.830078125
1_20_2013-04-26,42467.54296875
1_20_2013-05-03,15718.376953125
1_20_2013-05-10,31516.77734375
1_20_2013-05-17,23100.53515625
1_20_2013-05-24,6653.6708984375
1_20_2013-05-31,19554.099609375
1_20_2013-06-07,33478.46875
1_20_2013-06-14,24396.111328125
1_20_2013-06-21,23053.90625
1_20_2013-06-28,20639.392578125
1_20_2013-07-05,12125.5654296875
1_20_2013-07-12,29593.30078125
1_20_2013-07-19,18222.38671875
1_20_2013-07-26,17794.890625
1_21_2012-11-02,9428.1171875
1_21_2012-11-09,5394.865234375
1_21_2012-11-16,4189.11962890625
1_21_2012-11-23,5783.126953125
1_21_2012-11-30,5896.6796875
1_21_2012-12-07,9447.978515625
1_21_2012-12-14,15561.0517578125
1_21_2012-12-21,7332.171875
1_21_2012-12-28,7519.458984375
1_21_2013-01-04,7519.458984375
1_21_2013-01-11,2881.4345703125
1_21_2013-01-18,2821.3115234375
1_21_2013-01-25,4222.83056640625
1_21_2013-02-01,4222.83056640625
1_21_2013-02-08,4222.83056640625
1_21_2013-02-15,6405.36669921875
1_21_2013-02-22,6405.36669921875
1_21_2013-03-01,8854.3671875
1_21_2013-03-08,3911.91552734375
1_21_2013-03-15,3802.135498046875
1_21_2013-03-22,3802.135498046875
1_21_2013-03-29,76841.3359375
1_21_2013-04-05,57308.71875
1_21_2013-04-12,4054.422119140625
1_21_2013-04-19,6852.65478515625
1_21_2013-04-26,6852.65478515625
1_21_2013-05-03,17639.62890625
1_21_2013-05-10,4714.09521484375
1_21_2013-05-17,6034.40869140625
1_21_2013-05-24,4051.034423828125
1_21_2013-05-31,6159.60205078125
1_21_2013-06-07,4565.58642578125
1_21_2013-06-14,4889.26708984375
