Id,Weekly_Sales
1_95_2012-11-02,115532.19846047673
1_96_2012-11-02,22375.208494236882
1_97_2012-11-02,35994.405650371875
1_98_2012-11-02,13331.310934562729
1_99_2012-11-02,14224.792875340398
1_1_2012-11-09,26914.80355957498
1_2_2012-11-09,45724.27241719908
1_3_2012-11-09,12952.416195172491
1_4_2012-11-09,37548.613879434466
1_5_2012-11-09,29752.070307858325
1_6_2012-11-09,6209.61799676062
1_7_2012-11-09,27393.82610937733
1_8_2012-11-09,38629.926829312055
1_9_2012-11-09,40605.73147529025
1_10_2012-11-09,28280.894320408028
1_11_2012-11-09,23318.29208978336
1_12_2012-11-09,10249.809715323845
1_13_2012-11-09,38989.15701574742
1_14_2012-11-09,18319.097862851173
1_16_2012-11-09,9310.74398481712
1_17_2012-11-09,8817.219483336257
1_18_2012-11-09,15888.386716893132
1_19_2012-11-09,2087.7858675766383
1_20_2012-11-09,4180.3155012124935
1_21_2012-11-09,7811.858140136562
1_22_2012-11-09,8446.22822293921
1_23_2012-11-09,23000.48965215232
1_24_2012-11-09,7743.357553860213
1_25_2012-11-09,10458.682425756404
1_26_2012-11-09,8318.97556651616
1_27_2012-11-09,2305.419161234201
1_28_2012-11-09,1365.2786304900533
1_29_2012-11-09,4881.489304074959
1_30_2012-11-09,2761.003001179106
1_31_2012-11-09,2586.259521078451
1_32_2012-11-09,7364.376144252059
1_33_2012-11-09,7459.022079176636
1_34_2012-11-09,12461.076475085207
1_35_2012-11-09,2934.3515817627817
1_36_2012-11-09,2144.7890844765734
1_37_2012-11-09,2921.859995028647
1_38_2012-11-09,76453.63839159581
1_40_2012-11-09,59388.4052861488
1_41_2012-11-09,2364.076051538639
1_42_2012-11-09,7591.799898774277
1_44_2012-11-09,6264.052336717181
1_46_2012-11-09,19373.359554572424
1_48_2012-11-09,15187.463499119694
1_49_2012-11-09,8909.655832805647
1_52_2012-11-09,2685.2800336704777
1_55_2012-11-09,14990.229286867176
1_56_2012-11-09,1897.561613073145
1_58_2012-11-09,3324.4300154310395
1_59_2012-11-09,1583.85942672286
1_60_2012-11-09,1500.0091959739534
1_67_2012-11-09,6314.374981258018
1_71_2012-11-09,3417.965950944118
1_72_2012-11-09,52831.635653763034
1_74_2012-11-09,12100.373772482204
1_79_2012-11-09,31708.28026571229
1_80_2012-11-09,20713.096231154
1_81_2012-11-09,28717.756179235384
1_82_2012-11-09,22254.117913972987
1_83_2012-11-09,5327.2860165932425
1_85_2012-11-09,4024.8192819803985
1_87_2012-11-09,48688.78774331791
1_90_2012-11-09,91214.68834575496
1_91_2012-11-09,66396.22352271825
1_92_2012-11-09,157565.5221259559
1_93_2012-11-09,82007.59964248951
1_94_2012-11-09,59031.645502807194
1_95_2012-11-09,113981.21422887452
1_96_2012-11-09,22432.219236424382
1_97_2012-11-09,35969.29735025831
1_98_2012-11-09,13747.095798290517
1_99_2012-11-09,14224.792875340398
1_1_2012-11-16,21534.4068671545
1_2_2012-11-16,44993.70284003638
1_3_2012-11-16,12691.856234023731
1_4_2012-11-16,39282.40027610147
1_5_2012-11-16,35782.43942013913
1_6_2012-11-16,7340.276225425185
1_7_2012-11-16,29594.220218124377
1_8_2012-11-16,38109.717137620246
1_9_2012-11-16,38773.08731772562
1_10_2012-11-16,28400.48133555455
1_11_2012-11-16,24637.776193101196
1_12_2012-11-16,9933.807196875929
1_13_2012-11-16,39017.10937810697
1_14_2012-11-16,21626.603109638058
1_16_2012-11-16,9545.563743663264
1_17_2012-11-16,9517.758838424294
1_18_2012-11-16,15888.386716893132
1_19_2012-11-16,1989.2390956032827
1_20_2012-11-16,4645.515114260104
1_21_2012-11-16,7722.362501465584
1_22_2012-11-16,10080.456808983916
1_23_2012-11-16,23068.161694392627
1_24_2012-11-16,7761.905142895253
1_25_2012-11-16,10207.363588221671
1_26_2012-11-16,8458.888620336968
1_27_2012-11-16,2242.3347108047974
1_28_2012-11-16,1302.321995841277
1_29_2012-11-16,4800.397985772895
1_30_2012-11-16,2735.463754023253
1_31_2012-11-16,2303.9037033321556
1_32_2012-11-16,6689.625949541
1_33_2012-11-16,7619.620052709964
1_34_2012-11-16,12891.07819358735
1_35_2012-11-16,2962.772374912551
1_36_2012-11-16,2253.041045650191
1_37_2012-11-16,2987.4680562222848
1_38_2012-11-16,72930.65206945024
1_40_2012-11-16,59426.85436745422
1_41_2012-11-16,2226.6477526202534
1_42_2012-11-16,7506.057635517492
1_44_2012-11-16,6236.537335256376
1_46_2012-11-16,18424.233198098424
1_48_2012-11-16,15187.463499119694
1_49_2012-11-16,8785.524657672755
1_52_2012-11-16,2693.1098071609895
1_54_2012-11-16,14904.528806736882
1_55_2012-11-16,17133.350339792054
1_56_2012-11-16,2091.46415989334
1_58_2012-11-16,3478.7425275609066
1_59_2012-11-16,1293.6107585824498
1_60_2012-11-16,1460.7416228485679
1_67_2012-11-16,5793.682625843284
1_71_2012-11-16,3832.28809281256
1_72_2012-11-16,74617.15849442512
1_74_2012-11-16,13779.055417779797
1_79_2012-11-16,32722.08693726124
1_80_2012-11-16,20935.91861261248
1_81_2012-11-16,29324.268256333715
1_82_2012-11-16,21304.413637661833
1_83_2012-11-16,5146.503717396719
1_85_2012-11-16,3678.2960179014153
1_87_2012-11-16,49016.97558658308
1_90_2012-11-16,94296.4157163343
1_91_2012-11-16,67191.61808453733
1_92_2012-11-16,165324.3753833578
1_93_2012-11-16,85740.2083082017
1_94_2012-11-16,59635.53928281233
1_95_2012-11-16,113679.7812040345
1_96_2012-11-16,22375.208494236882
1_97_2012-11-16,35492.737546596116
1_98_2012-11-16,14268.84219629076
1_1_2012-11-23,19768.62751332811
1_2_2012-11-23,43742.72200232165
1_3_2012-11-23,13590.875570436747
1_4_2012-11-23,41128.28817046582
1_5_2012-11-23,44628.58259368925
1_6_2012-11-23,11257.567745563185
1_7_2012-11-23,40350.04022872741
1_8_2012-11-23,39083.416599769465
1_9_2012-11-23,35217.31822678499
1_10_2012-11-23,30302.989579660043
1_11_2012-11-23,27778.25998271886
1_12_2012-11-23,11289.184338845256
1_13_2012-11-23,38401.19784811057
1_14_2012-11-23,24736.756066350703
1_16_2012-11-23,10968.54153558938
1_17_2012-11-23,10962.019930063032
1_18_2012-11-23,18574.550291111882
1_19_2012-11-23,2641.751801312009
1_20_2012-11-23,5692.318090701483
1_21_2012-11-23,8504.688080009017
1_22_2012-11-23,12055.35632059236
1_23_2012-11-23,23792.735254460466
1_24_2012-11-23,8679.286656287482
1_25_2012-11-23,10664.52476540067
1_26_2012-11-23,9065.960636095402
1_27_2012-11-23,2944.139092656833
1_28_2012-11-23,1968.8121877225472
1_29_2012-11-23,5400.138024120964
1_30_2012-11-23,3390.6015324820664
1_31_2012-11-23,2826.739165855459
1_32_2012-11-23,6587.539628954928
1_33_2012-11-23,8511.94671589454
1_34_2012-11-23,13318.776380115632
1_35_2012-11-23,3423.3685321063995
1_36_2012-11-23,2975.1134798401063
1_37_2012-11-23,3551.61660782596
1_38_2012-11-23,70291.08212634774
1_40_2012-11-23,59160.12119129185
1_41_2012-11-23,2681.7604293299455
1_42_2012-11-23,7767.275122343403
1_44_2012-11-23,7176.853384677953
1_46_2012-11-23,17429.7151080497
1_48_2012-11-23,15573.211545994694
1_49_2012-11-23,9155.772394416763
1_52_2012-11-23,3235.669413012596
1_54_2012-11-23,15290.27721982282
1_55_2012-11-23,17140.63579205594
1_56_2012-11-23,2695.579717846639
1_58_2012-11-23,3825.5689830740544
1_59_2012-11-23,1250.3291222344703
1_60_2012-11-23,1916.5177544953135
1_67_2012-11-23,5840.012393303883
1_71_2012-11-23,4258.263151559352
1_72_2012-11-23,118901.90386459103
1_74_2012-11-23,15049.113747639525
1_79_2012-11-23,33502.26697567804
1_80_2012-11-23,21496.344585800492
1_81_2012-11-23,30018.20193366979
1_82_2012-11-23,20827.68529521244
1_83_2012-11-23,5793.047597500833
1_85_2012-11-23,4338.756535311763
1_87_2012-11-23,48917.479305818444
1_90_2012-11-23,94828.2286506138
1_91_2012-11-23,67796.50905190755
1_92_2012-11-23,164940.7351571173
1_93_2012-11-23,85667.4074711334
1_94_2012-11-23,59465.36628475637
1_95_2012-11-23,114216.59669000821
1_96_2012-11-23,22748.516111424382
1_97_2012-11-23,35063.53835423168
1_98_2012-11-23,15118.141823236896
1_99_2012-11-23,15281.37243466657
1_1_2012-11-30,24121.90127727715
1_2_2012-11-30,43836.804226089436
1_3_2012-11-30,13112.304020804919
1_4_2012-11-30,39732.32336208361
1_5_2012-11-30,46565.788642397296
1_6_2012-11-30,10176.252095504515
1_7_2012-11-30,48014.215485898734
1_8_2012-11-30,38894.550631931415
1_9_2012-11-30,30419.336801417878
1_10_2012-11-30,29975.19500726103
1_11_2012-11-30,29616.90178353692
1_12_2012-11-30,10277.06346615468
1_13_2012-11-30,36514.877358553655
1_14_2012-11-30,24186.530437356505
1_16_2012-11-30,10309.646121940423
1_17_2012-11-30,11019.47357187088
1_18_2012-11-30,18326.922361424382
1_19_2012-11-30,2535.7827282371527
1_20_2012-11-30,5276.459948685462
1_21_2012-11-30,8644.345162356769
1_22_2012-11-30,11889.414688979967
1_23_2012-11-30,25386.660006464204
1_24_2012-11-30,9489.437795069785
1_25_2012-11-30,10751.17926454748
1_26_2012-11-30,8938.08416646003
1_27_2012-11-30,3081.392514490101
1_28_2012-11-30,1851.4379460458013
1_29_2012-11-30,5780.799519435818
1_30_2012-11-30,3235.3927014532624
1_31_2012-11-30,3127.3310272963104
1_32_2012-11-30,7955.777724205923
1_33_2012-11-30,9203.746665361656
1_34_2012-11-30,13557.001545037992
1_35_2012-11-30,3296.031987234511
1_36_2012-11-30,3086.180026101726
1_37_2012-11-30,3288.88784139218
1_38_2012-11-30,71471.47957857624
1_40_2012-11-30,59558.00619211969
1_41_2012-11-30,2687.04553652889
1_42_2012-11-30,7286.837216479811
1_44_2012-11-30,7889.631944451639
1_45_2012-11-30,15509.350828221257
1_46_2012-11-30,18520.65675588221
1_48_2012-11-30,15434.50671201032
1_49_2012-11-30,9004.485374840664
1_52_2012-11-30,3409.590518725694
1_54_2012-11-30,15151.57214169782
1_55_2012-11-30,16264.020995199811
1_56_2012-11-30,2691.00141968731
1_58_2012-11-30,3641.4553038668246
1_59_2012-11-30,1638.7499694154462
1_60_2012-11-30,1967.3796914398629
1_67_2012-11-30,6439.781280320711
1_71_2012-11-30,3942.289811781401
1_72_2012-11-30,93685.2686253486
1_74_2012-11-30,14020.817295622965
1_79_2012-11-30,32848.19328408044
1_80_2012-11-30,21097.660527555898
1_81_2012-11-30,29297.457162810857
1_82_2012-11-30,22569.064750191807
1_83_2012-11-30,5771.187077682893
1_85_2012-11-30,4875.746624106016
1_87_2012-11-30,48100.989613506725
1_90_2012-11-30,92733.45223086822
1_91_2012-11-30,66801.36875592028
1_92_2012-11-30,159535.3186122527
1_93_2012-11-30,82050.0168318277
1_94_2012-11-30,57378.78717835152
1_95_2012-11-30,114558.17017403647
1_96_2012-11-30,22345.134275486882
1_97_2012-11-30,34313.92536146171
1_98_2012-11-30,15263.00352267969
1_99_2012-11-30,14657.173643162663
1_1_2012-12-07,33978.15360350968
1_2_2012-12-07,47445.3843392035
1_3_2012-12-07,14798.52522501582
1_4_2012-12-07,39526.61019893334
1_5_2012-12-07,49499.53840038754
1_6_2012-12-07,11567.13058241511
1_7_2012-12-07,64613.20377852134
1_8_2012-12-07,40900.05570912265
1_9_2012-12-07,31112.072283756963
1_10_2012-12-07,30258.147885600752
1_11_2012-12-07,30969.71979594443
1_12_2012-12-07,10051.09411134015
1_13_2012-12-07,35971.47925906577
1_14_2012-12-07,25855.08013671109
1_16_2012-12-07,9788.793119969816
1_17_2012-12-07,12070.612471950535
1_18_2012-12-07,18467.371091893132
1_19_2012-12-07,2849.8154224954656
1_20_2012-12-07,5132.556258383029
1_21_2012-12-07,9618.821235557092
1_22_2012-12-07,12005.227729673377
1_23_2012-12-07,31319.080926752198
1_24_2012-12-07,11318.909256087787
1_25_2012-12-07,11972.422632805168
1_26_2012-12-07,9802.881687897116
1_27_2012-12-07,3822.6374752661277
1_28_2012-12-07,2080.9096778402745
1_29_2012-12-07,7263.239426268801
1_30_2012-12-07,3424.583829317924
1_31_2012-12-07,4174.6697288382875
1_32_2012-12-07,12903.26466553879
1_33_2012-12-07,10717.853704106765
1_34_2012-12-07,14430.84433711553
1_35_2012-12-07,3656.2532060151916
1_36_2012-12-07,3606.959073478096
1_37_2012-12-07,3291.6320129780406
1_38_2012-12-07,73889.81525013645
1_40_2012-12-07,60860.011328127905
1_41_2012-12-07,3196.82313985428
1_42_2012-12-07,7193.072464701477
1_44_2012-12-07,8832.350117268868
1_45_2012-12-07,15649.799558690007
1_46_2012-12-07,23894.514425165253
1_48_2012-12-07,15574.95544247907
1_49_2012-12-07,9037.854757985173
1_52_2012-12-07,3849.137679282404
1_54_2012-12-07,15292.021116307194
1_55_2012-12-07,18412.51065447776
1_56_2012-12-07,2837.1409022421667
1_58_2012-12-07,4028.498938405737
1_59_2012-12-07,3767.779757350428
1_60_2012-12-07,2302.801892757638
1_67_2012-12-07,8362.280309406453
1_71_2012-12-07,4035.8209618175233
1_72_2012-12-07,81275.42456769288
1_74_2012-12-07,12960.049735954399
1_79_2012-12-07,32837.394232575534
1_80_2012-12-07,21534.6991507131
1_81_2012-12-07,29015.982975727737
1_82_2012-12-07,29294.35228560873
1_83_2012-12-07,6244.623237795021
1_85_2012-12-07,6299.222711359521
1_87_2012-12-07,49079.235280840214
1_90_2012-12-07,92570.1494983808
1_91_2012-12-07,66534.51895564282
1_92_2012-12-07,157404.95829115406
1_93_2012-12-07,79644.38448796814
1_94_2012-12-07,56038.85226196972
1_95_2012-12-07,116156.90893333677
1_96_2012-12-07,22710.106931736882
1_97_2012-12-07,35469.2545577055
1_98_2012-12-07,16163.335658863842
1_99_2012-12-07,14858.369749119694
1_1_2012-12-14,42040.0242266802
1_2_2012-12-14,51794.452378850794
1_3_2012-12-14,16566.12919693876
1_4_2012-12-14,40397.778199798704
1_5_2012-12-14,54255.17695266876
1_6_2012-12-14,13435.39732086048
1_7_2012-12-14,84046.56780302573
1_8_2012-12-14,42089.918080430325
1_9_2012-12-14,35015.99862161958
1_10_2012-12-14,29953.764074904975
1_11_2012-12-14,30088.218931415995
1_12_2012-12-14,9301.393648556823
1_13_2012-12-14,35814.73919408156
1_14_2012-12-14,29230.33453546092
1_16_2012-12-14,8997.452889822474
1_17_2012-12-14,13550.956113769511
1_18_2012-12-14,18666.327146580632
1_19_2012-12-14,3126.7620413198824
1_20_2012-12-14,5306.015090894367
1_21_2012-12-14,10556.034827164178
1_22_2012-12-14,12886.489501014856
1_23_2012-12-14,37135.64296908235
1_24_2012-12-14,12600.360058778195
1_25_2012-12-14,13272.444764422924
1_26_2012-12-14,10864.907627378496
1_27_2012-12-14,4609.618053736249
1_28_2012-12-14,2336.328050429622
1_29_2012-12-14,8977.813413234497
1_30_2012-12-14,3718.221483950019
1_31_2012-12-14,5041.748306113634
1_32_2012-12-14,18919.894962471255
1_33_2012-12-14,11874.028549673563
1_34_2012-12-14,15339.184715710842
1_35_2012-12-14,4170.768937001858
1_36_2012-12-14,4208.004294268252
1_37_2012-12-14,3485.4538888274624
1_38_2012-12-14,73400.58276295461
1_40_2012-12-14,62149.275689301074
1_41_2012-12-14,3795.7691349702704
1_42_2012-12-14,7414.529351970563
1_44_2012-12-14,9150.94047782588
1_46_2012-12-14,30633.40401762435
1_48_2012-12-14,15868.217039158757
1_49_2012-12-14,9166.613056758779
1_52_2012-12-14,4110.083775139212
1_54_2012-12-14,15514.76061826032
1_55_2012-12-14,23376.659332935094
1_56_2012-12-14,2897.3581373222487
1_58_2012-12-14,4578.748799476171
1_59_2012-12-14,6521.584820311664
1_60_2012-12-14,2597.20704722853
1_67_2012-12-14,10282.58405531986
1_71_2012-12-14,4405.561245732417
1_72_2012-12-14,72629.829841107
1_74_2012-12-14,12842.120863633765
1_79_2012-12-14,33427.85695627358
1_80_2012-12-14,22456.376960073954
1_81_2012-12-14,29169.80283325524
1_82_2012-12-14,37444.379161460805
1_83_2012-12-14,6894.423720732675
1_85_2012-12-14,7618.16958086639
1_87_2012-12-14,51012.35919211933
1_90_2012-12-14,94987.4080345904
1_91_2012-12-14,67069.20385254198
1_92_2012-12-14,160795.29041196842
1_93_2012-12-14,80622.10777748498
1_94_2012-12-14,56996.489182282814
1_95_2012-12-14,117619.50120965074
1_96_2012-12-14,22801.534666111882
1_97_2012-12-14,37087.89020293258
1_98_2012-12-14,16940.653988170965
1_99_2012-12-14,15205.64929013532
1_1_2012-12-21,43091.86564042809
1_2_2012-12-21,53733.50862068531
1_3_2012-12-21,17529.807033440164
1_4_2012-12-21,42923.149846882254
1_5_2012-12-21,56205.30357956498
1_6_2012-12-21,15605.470030211593
1_7_2012-12-21,98854.35326631766
1_8_2012-12-21,43948.490866927714
1_9_2012-12-21,39588.07430315704
1_10_2012-12-21,30597.557654748787
1_11_2012-12-21,29224.34749848362
1_12_2012-12-21,10424.358643606396
1_13_2012-12-21,36764.910594860805
1_14_2012-12-21,32184.283720262734
1_16_2012-12-21,10177.743670049487
1_17_2012-12-21,14633.734748488465
1_18_2012-12-21,19062.021482518132
1_19_2012-12-21,3427.661682026417
1_20_2012-12-21,5977.718793156279
1_21_2012-12-21,10919.041202373533
1_22_2012-12-21,14226.98997025247
1_23_2012-12-21,39467.00106043919
1_24_2012-12-21,12356.926746687506
1_25_2012-12-21,13718.484074936212
1_26_2012-12-21,11244.52058991792
1_27_2012-12-21,5153.608761016185
1_28_2012-12-21,2697.9403800837736
1_29_2012-12-21,9972.183193881367
1_30_2012-12-21,4182.666754429211
1_31_2012-12-21,5355.178300893635
1_32_2012-12-21,21963.94140911244
1_33_2012-12-21,11802.080706434877
1_34_2012-12-21,15652.066082580448
1_35_2012-12-21,4627.113341000442
1_36_2012-12-21,4703.091678933273
1_37_2012-12-21,3965.2708306758072
1_38_2012-12-21,70301.46476937555
1_40_2012-12-21,63083.76928896227
1_41_2012-12-21,4232.313029903231
1_42_2012-12-21,7984.301956725733
1_44_2012-12-21,8665.146869609567
1_46_2012-12-21,34268.81047596339
1_47_2012-12-21,15958.058836033757
1_48_2012-12-21,15958.058836033757
1_49_2012-12-21,9426.745148638103
1_52_2012-12-21,3864.967497142024
1_54_2012-12-21,15604.60241513532
1_55_2012-12-21,28752.34260062223
1_56_2012-12-21,3059.522483919231
1_58_2012-12-21,5238.362274028803
1_59_2012-12-21,8177.431551341001
1_60_2012-12-21,2881.5034604859547
1_67_2012-12-21,11126.99842803693
1_71_2012-12-21,5306.384809272917
1_72_2012-12-21,75211.62620278186
1_74_2012-12-21,14887.469191545433
1_79_2012-12-21,34560.22912296634
1_80_2012-12-21,23750.414928148497
1_81_2012-12-21,30101.670627329106
1_82_2012-12-21,41623.344963591575
1_83_2012-12-21,8000.134476624735
1_85_2012-12-21,8478.247099897646
1_87_2012-12-21,52311.67274425036
1_90_2012-12-21,97684.78304577594
1_91_2012-12-21,68293.90234944089
1_92_2012-12-21,164599.07146719145
1_93_2012-12-21,83508.72797746619
1_94_2012-12-21,59597.88304031071
1_95_2012-12-21,118691.666710604
1_96_2012-12-21,23150.586423924382
1_97_2012-12-21,38591.77038887834
1_98_2012-12-21,17013.95738664082
1_99_2012-12-21,15554.70007138532
1_1_2012-12-28,33086.056331758315
1_2_2012-12-28,47791.64175734022
1_3_2012-12-28,13591.598339491731
1_4_2012-12-28,40831.372662005844
1_5_2012-12-28,45942.06195899348
1_6_2012-12-28,11752.658083126775
1_7_2012-12-28,63160.144495432214
1_8_2012-12-28,40211.2446275293
1_9_2012-12-28,34088.57598031497
1_10_2012-12-28,28524.340144230562
1_11_2012-12-28,26253.4146270808
1_12_2012-12-28,9118.68709953415
1_13_2012-12-28,36554.7546953463
1_14_2012-12-28,29639.54507250058
1_16_2012-12-28,9168.508538219485
1_17_2012-12-28,12786.982106391293
1_18_2012-12-28,18025.624509861882
1_19_2012-12-28,2156.1569139495864
1_20_2012-12-28,5180.913819268322
1_21_2012-12-28,8921.384367456574
1_22_2012-12-28,13016.91578791499
1_23_2012-12-28,31076.429954957533
1_24_2012-12-28,9049.200264583618
1_25_2012-12-28,11208.49335462665
1_26_2012-12-28,8762.824479944158
1_27_2012-12-28,3652.8138726005227
1_28_2012-12-28,1549.9360581364162
1_29_2012-12-28,7978.402400004795
1_30_2012-12-28,3079.262554241742
1_31_2012-12-28,3642.060196796929
1_32_2012-12-28,17920.87845813604
1_33_2012-12-28,8762.53627819558
1_34_2012-12-28,13256.229967293053
1_35_2012-12-28,3298.176502049439
1_36_2012-12-28,3326.2634660958975
1_37_2012-12-28,3041.2639671116794
1_38_2012-12-28,67195.95039371285
1_40_2012-12-28,61988.44688178049
1_41_2012-12-28,2848.7449395024596
1_42_2012-12-28,7236.553635114862
1_44_2012-12-28,6308.311068706236
1_46_2012-12-28,30190.506640627354
1_48_2012-12-28,15321.669065525944
1_49_2012-12-28,9307.199257360977
1_52_2012-12-28,2664.6563799844794
1_54_2012-12-28,14968.212034275944
1_55_2012-12-28,24953.22167376343
1_56_2012-12-28,1757.0651768203707
1_58_2012-12-28,3859.7266882763724
1_59_2012-12-28,6085.972398623193
1_60_2012-12-28,1661.9716605077672
1_67_2012-12-28,8735.814321755852
1_71_2012-12-28,4209.466109100499
1_72_2012-12-28,72505.35476083778
1_74_2012-12-28,14802.686687449217
1_79_2012-12-28,32485.424658741398
1_80_2012-12-28,21950.30744208832
1_81_2012-12-28,28611.28683633291
1_82_2012-12-28,35806.16482589118
1_83_2012-12-28,6801.310080622034
1_85_2012-12-28,6113.60905245488
1_87_2012-12-28,50021.32075950393
1_90_2012-12-28,95755.46523161008
1_91_2012-12-28,66616.19485924838
1_92_2012-12-28,159026.1073917721
1_93_2012-12-28,81769.24034006825
1_94_2012-12-28,59214.86598888038
1_95_2012-12-28,115695.71272288982
1_96_2012-12-28,23154.513181736882
1_97_2012-12-28,37210.74774775136
1_98_2012-12-28,14512.542490327029
1_99_2012-12-28,14105.314756443913
1_1_2013-01-04,21910.074050507195
1_2_2013-01-04,43866.98542863404
1_3_2013-01-04,13171.859271688647
1_4_2013-01-04,39307.12507440077
1_5_2013-01-04,31491.423352565565
1_6_2013-01-04,6327.546792790578
1_7_2013-01-04,31702.599034389114
1_8_2013-01-04,38364.205052879224
1_9_2013-01-04,26205.739502332282
1_10_2013-01-04,26229.226820371612
1_11_2013-01-04,25167.169828112455
1_12_2013-01-04,8885.203872060134
1_13_2013-01-04,36532.04080067875
1_14_2013-01-04,22505.09928189149
1_16_2013-01-04,9671.474115298413
1_17_2013-01-04,9934.918899546423
1_18_2013-01-04,15083.906248143132
1_19_2013-01-04,1606.359019494847
1_20_2013-01-04,4611.0523434704755
1_21_2013-01-04,7132.110644611856
1_22_2013-01-04,10391.936609162323
1_23_2013-01-04,21178.560547483306
1_24_2013-01-04,6098.750127249022
1_25_2013-01-04,8413.80771234011
1_26_2013-01-04,6153.773261217529
1_27_2013-01-04,2507.5256597492726
1_28_2013-01-04,1106.992940965477
1_29_2013-01-04,5492.267251108171
1_30_2013-01-04,2490.809074170509
1_31_2013-01-04,2600.2210608944133
1_32_2013-01-04,10460.539656920973
1_33_2013-01-04,5798.740821866358
1_34_2013-01-04,10763.252850076653
1_35_2013-01-04,2510.1488416823045
1_36_2013-01-04,2321.8201955715876
1_37_2013-01-04,2727.6103741717143
1_38_2013-01-04,71307.26371150666
1_40_2013-01-04,62360.187006058295
1_41_2013-01-04,1530.5633117472676
1_42_2013-01-04,7118.301092352149
1_44_2013-01-04,4966.6306771647105
1_46_2013-01-04,22806.857264446156
1_48_2013-01-04,14913.71374326032
1_49_2013-01-04,9631.715870015683
1_52_2013-01-04,1916.1671084478353
1_54_2013-01-04,14712.571592381413
1_55_2013-01-04,17239.673551243635
1_56_2013-01-04,1373.4050165472934
1_58_2013-01-04,2972.222156194049
1_59_2013-01-04,3213.223242860961
1_60_2013-01-04,1343.3364492305664
1_67_2013-01-04,6221.149583871401
1_71_2013-01-04,3764.567591007505
1_72_2013-01-04,56645.46117974621
1_74_2013-01-04,15450.73487939719
1_79_2013-01-04,31917.133721080092
1_80_2013-01-04,20853.760739793157
1_81_2013-01-04,28372.67155597189
1_82_2013-01-04,26219.83906387397
1_83_2013-01-04,6668.417990891785
1_85_2013-01-04,4547.303343933847
1_87_2013-01-04,47074.458075050534
1_90_2013-01-04,91265.44264070436
1_91_2013-01-04,67773.79599999869
1_92_2013-01-04,151747.8836957348
1_93_2013-01-04,80656.37850254457
1_94_2013-01-04,60235.08529799785
1_95_2013-01-04,114061.03998863319
1_96_2013-01-04,21755.326658299382
1_97_2013-01-04,36267.71474017454
1_98_2013-01-04,12804.542540777393
1_1_2013-01-11,15534.085117391396
1_2_2013-01-11,41219.092688275654
1_3_2013-01-11,14152.714799258556
1_4_2013-01-11,36433.36055187112
1_5_2013-01-11,20875.512712114018
1_6_2013-01-11,2619.1349207842354
1_7_2013-01-11,9667.959320255315
1_8_2013-01-11,37668.41168183431
1_9_2013-01-11,19100.162867055988
1_10_2013-01-11,24316.924030558945
1_11_2013-01-11,24328.399202375163
1_12_2013-01-11,8639.931477004413
