Id,Weekly_Sales
1_6_2012-11-09,14736.716423467162
1_7_2012-11-09,14838.572119639462
1_8_2012-11-09,14940.427815811763
1_9_2012-11-09,15042.283511984064
1_10_2012-11-09,15144.139208156364
1_11_2012-11-09,15245.994904328663
1_12_2012-11-09,15347.850600500966
1_13_2012-11-09,15449.706296673265
1_14_2012-11-09,15551.561992845565
1_16_2012-11-09,15755.273385190167
1_17_2012-11-09,15857.129081362467
1_18_2012-11-09,15958.984777534768
1_19_2012-11-09,16060.840473707069
1_20_2012-11-09,16162.69616987937
1_21_2012-11-09,16264.55186605167
1_22_2012-11-09,16366.40756222397
1_23_2012-11-09,16468.263258396273
1_24_2012-11-09,16570.11895456857
1_25_2012-11-09,16671.97465074087
1_26_2012-11-09,16773.83034691317
1_27_2012-11-09,16875.686043085472
1_28_2012-11-09,16977.541739257773
1_29_2012-11-09,17079.397435430074
1_30_2012-11-09,17181.253131602374
1_31_2012-11-09,17283.108827774675
1_32_2012-11-09,17384.964523946976
1_33_2012-11-09,17486.820220119276
1_34_2012-11-09,17588.675916291577
1_35_2012-11-09,17690.531612463878
1_36_2012-11-09,17792.38730863618
1_37_2012-11-09,17894.24300480848
1_38_2012-11-09,17996.09870098078
1_40_2012-11-09,18199.81009332538
1_41_2012-11-09,18301.66578949768
1_42_2012-11-09,18403.521485669982
1_44_2012-11-09,18607.232878014584
1_46_2012-11-09,18810.944270359185
1_48_2012-11-09,19014.655662703786
1_49_2012-11-09,19116.511358876087
1_52_2012-11-09,19422.07844739299
1_55_2012-11-09,19727.64553590989
1_56_2012-11-09,19829.50123208219
1_58_2012-11-09,20033.212624426793
1_59_2012-11-09,20135.068320599094
1_60_2012-11-09,20236.924016771394
1_67_2012-11-09,20949.9138899775
1_71_2012-11-09,21357.3366746667
1_72_2012-11-09,21459.192370839002
1_74_2012-11-09,21662.903763183604
1_79_2012-11-09,22172.182244045107
1_80_2012-11-09,22274.037940217408
1_81_2012-11-09,22375.89363638971
1_82_2012-11-09,22477.74933256201
1_83_2012-11-09,22579.60502873431
1_85_2012-11-09,22783.31642107891
1_87_2012-11-09,22987.027813423512
1_90_2012-11-09,23292.59490194041
1_91_2012-11-09,23394.45059811271
1_92_2012-11-09,23496.306294285012
1_93_2012-11-09,23598.161990457313
1_94_2012-11-09,23700.017686629613
1_95_2012-11-09,23801.873382801914
1_96_2012-11-09,23903.729078974215
1_97_2012-11-09,24005.584775146515
1_98_2012-11-09,24107.440471318816
1_99_2012-11-09,24209.296167491117
1_1_2012-11-16,14357.02547797986
1_2_2012-11-16,14458.88117415216
1_3_2012-11-16,14560.736870324461
1_4_2012-11-16,14662.592566496762
1_5_2012-11-16,14764.448262669062
1_6_2012-11-16,14866.303958841363
1_7_2012-11-16,14968.159655013664
1_8_2012-11-16,15070.015351185964
1_9_2012-11-16,15171.871047358265
1_10_2012-11-16,15273.726743530566
1_11_2012-11-16,15375.582439702866
1_12_2012-11-16,15477.438135875167
1_13_2012-11-16,15579.293832047468
1_14_2012-11-16,15681.149528219768
1_16_2012-11-16,15884.86092056437
1_17_2012-11-16,15986.71661673667
1_18_2012-11-16,16088.572312908971
1_19_2012-11-16,16190.428009081272
1_20_2012-11-16,16292.283705253572
1_21_2012-11-16,16394.139401425873
1_22_2012-11-16,16495.995097598174
1_23_2012-11-16,16597.850793770474
1_24_2012-11-16,16699.706489942775
1_25_2012-11-16,16801.562186115076
1_26_2012-11-16,16903.417882287376
1_27_2012-11-16,17005.273578459677
1_28_2012-11-16,17107.129274631978
1_29_2012-11-16,17208.98497080428
1_30_2012-11-16,17310.84066697658
1_31_2012-11-16,17412.69636314888
1_32_2012-11-16,17514.55205932118
1_33_2012-11-16,17616.40775549348
1_34_2012-11-16,17718.26345166578
1_35_2012-11-16,17820.119147838082
1_36_2012-11-16,17921.97484401038
1_37_2012-11-16,18023.83054018268
1_38_2012-11-16,18125.68623635498
1_40_2012-11-16,18329.397628699582
1_41_2012-11-16,18431.253324871883
1_42_2012-11-16,18533.109021044183
1_44_2012-11-16,18736.820413388785
1_46_2012-11-16,18940.531805733386
1_48_2012-11-16,19144.243198077987
1_49_2012-11-16,19246.098894250288
1_52_2012-11-16,19551.66598276719
1_54_2012-11-16,19755.37737511179
1_55_2012-11-16,19857.233071284092
1_56_2012-11-16,19959.088767456393
1_58_2012-11-16,20162.800159800994
1_59_2012-11-16,20264.655855973295
1_60_2012-11-16,20366.511552145595
1_67_2012-11-16,21079.5014253517
1_71_2012-11-16,21486.924210040903
1_72_2012-11-16,21588.779906213204
1_74_2012-11-16,21792.491298557805
1_79_2012-11-16,22301.769779419308
1_80_2012-11-16,22403.62547559161
1_81_2012-11-16,22505.48117176391
1_82_2012-11-16,22607.33686793621
1_83_2012-11-16,22709.19256410851
1_85_2012-11-16,22912.903956453112
1_87_2012-11-16,23116.615348797714
1_90_2012-11-16,23422.182437314616
1_91_2012-11-16,23524.038133486916
1_92_2012-11-16,23625.893829659217
1_93_2012-11-16,23727.749525831518
1_94_2012-11-16,23829.60522200382
1_95_2012-11-16,23931.46091817612
1_96_2012-11-16,24033.31661434842
1_97_2012-11-16,24135.17231052072
1_98_2012-11-16,24237.02800669302
1_1_2012-11-23,15292.581011478982
1_2_2012-11-23,15394.436707651283
1_3_2012-11-23,15496.292403823583
1_4_2012-11-23,15598.148099995884
1_5_2012-11-23,15700.003796168185
1_6_2012-11-23,15801.859492340485
1_7_2012-11-23,15903.715188512786
1_8_2012-11-23,16005.570884685087
1_9_2012-11-23,16107.426580857387
1_10_2012-11-23,16209.282277029688
1_11_2012-11-23,16311.137973201989
1_12_2012-11-23,16412.99366937429
1_13_2012-11-23,16514.84936554659
1_14_2012-11-23,16616.70506171889
1_16_2012-11-23,16820.416454063492
1_17_2012-11-23,16922.272150235793
1_18_2012-11-23,17024.127846408093
1_19_2012-11-23,17125.983542580394
1_20_2012-11-23,17227.839238752695
1_21_2012-11-23,17329.694934924995
1_22_2012-11-23,17431.550631097296
1_23_2012-11-23,17533.406327269597
1_24_2012-11-23,17635.262023441897
1_25_2012-11-23,17737.117719614198
1_26_2012-11-23,17838.9734157865
1_27_2012-11-23,17940.8291119588
1_28_2012-11-23,18042.6848081311
1_29_2012-11-23,18144.5405043034
1_30_2012-11-23,18246.3962004757
1_31_2012-11-23,18348.251896648002
1_32_2012-11-23,18450.107592820303
1_33_2012-11-23,18551.963288992603
1_34_2012-11-23,18653.818985164904
1_35_2012-11-23,18755.6746813372
1_36_2012-11-23,18857.530377509505
1_37_2012-11-23,18959.386073681802
1_38_2012-11-23,19061.241769854103
1_40_2012-11-23,19264.953162198704
1_41_2012-11-23,19366.808858371005
1_42_2012-11-23,19468.664554543306
1_44_2012-11-23,19672.375946887907
1_46_2012-11-23,19876.08733923251
1_48_2012-11-23,20079.79873157711
1_49_2012-11-23,20181.65442774941
1_52_2012-11-23,20487.221516266312
1_54_2012-11-23,20690.932908610914
1_55_2012-11-23,20792.788604783214
1_56_2012-11-23,20894.644300955515
1_58_2012-11-23,21098.355693300116
1_59_2012-11-23,21200.211389472417
1_60_2012-11-23,21302.067085644718
1_67_2012-11-23,22015.056958850822
1_71_2012-11-23,22422.479743540025
1_72_2012-11-23,22524.335439712326
1_74_2012-11-23,22728.046832056927
1_79_2012-11-23,23237.32531291843
1_80_2012-11-23,23339.18100909073
1_81_2012-11-23,23441.03670526303
1_82_2012-11-23,23542.892401435332
1_83_2012-11-23,23644.748097607633
1_85_2012-11-23,23848.459489952234
1_87_2012-11-23,24052.170882296836
1_90_2012-11-23,24357.737970813738
1_91_2012-11-23,24459.59366698604
1_92_2012-11-23,24561.44936315834
1_93_2012-11-23,24663.30505933064
1_94_2012-11-23,24765.16075550294
1_95_2012-11-23,24867.01645167524
1_96_2012-11-23,24968.87214784754
1_97_2012-11-23,25070.727844019842
1_98_2012-11-23,25172.583540192143
1_99_2012-11-23,25274.439236364444
1_1_2012-11-30,14386.515785602507
1_2_2012-11-30,14488.371481774808
1_3_2012-11-30,14590.227177947108
1_4_2012-11-30,14692.08287411941
1_5_2012-11-30,14793.93857029171
1_6_2012-11-30,14895.79426646401
1_7_2012-11-30,14997.649962636311
1_8_2012-11-30,15099.505658808612
1_9_2012-11-30,15201.361354980912
1_10_2012-11-30,15303.217051153213
1_11_2012-11-30,15405.072747325514
1_12_2012-11-30,15506.928443497814
1_13_2012-11-30,15608.784139670113
1_14_2012-11-30,15710.639835842414
1_16_2012-11-30,15914.351228187015
1_17_2012-11-30,16016.206924359316
1_18_2012-11-30,16118.062620531617
1_19_2012-11-30,16219.918316703917
1_20_2012-11-30,16321.774012876218
1_21_2012-11-30,16423.62970904852
1_22_2012-11-30,16525.48540522082
1_23_2012-11-30,16627.34110139312
1_24_2012-11-30,16729.196797565422
1_25_2012-11-30,16831.052493737723
1_26_2012-11-30,16932.908189910024
1_27_2012-11-30,17034.763886082324
1_28_2012-11-30,17136.619582254625
1_29_2012-11-30,17238.475278426926
1_30_2012-11-30,17340.330974599223
1_31_2012-11-30,17442.186670771523
1_32_2012-11-30,17544.042366943824
1_33_2012-11-30,17645.898063116125
1_34_2012-11-30,17747.753759288425
1_35_2012-11-30,17849.609455460726
1_36_2012-11-30,17951.465151633027
1_37_2012-11-30,18053.320847805328
1_38_2012-11-30,18155.176543977628
1_40_2012-11-30,18358.88793632223
1_41_2012-11-30,18460.74363249453
1_42_2012-11-30,18562.59932866683
1_44_2012-11-30,18766.310721011432
1_45_2012-11-30,18868.166417183733
1_46_2012-11-30,18970.022113356034
1_48_2012-11-30,19173.733505700635
1_49_2012-11-30,19275.589201872936
1_52_2012-11-30,19581.156290389838
1_54_2012-11-30,19784.86768273444
1_55_2012-11-30,19886.72337890674
1_56_2012-11-30,19988.57907507904
1_58_2012-11-30,20192.29046742364
1_59_2012-11-30,20294.146163595942
1_60_2012-11-30,20396.001859768243
1_67_2012-11-30,21108.991732974348
1_71_2012-11-30,21516.41451766355
1_72_2012-11-30,21618.27021383585
1_74_2012-11-30,21821.981606180452
1_79_2012-11-30,22331.260087041956
1_80_2012-11-30,22433.115783214256
1_81_2012-11-30,22534.971479386557
1_82_2012-11-30,22636.827175558858
1_83_2012-11-30,22738.68287173116
1_85_2012-11-30,22942.39426407576
1_87_2012-11-30,23146.105656420357
1_90_2012-11-30,23451.67274493726
1_91_2012-11-30,23553.52844110956
1_92_2012-11-30,23655.38413728186
1_93_2012-11-30,23757.23983345416
1_94_2012-11-30,23859.095529626462
1_95_2012-11-30,23960.951225798763
1_96_2012-11-30,24062.806921971063
1_97_2012-11-30,24164.662618143364
1_98_2012-11-30,24266.518314315665
1_99_2012-11-30,24368.374010487965
1_1_2012-12-07,14159.959058707227
1_2_2012-12-07,14261.814754879528
1_3_2012-12-07,14363.670451051828
1_4_2012-12-07,14465.526147224129
1_5_2012-12-07,14567.38184339643
1_6_2012-12-07,14669.23753956873
1_7_2012-12-07,14771.093235741031
1_8_2012-12-07,14872.948931913332
1_9_2012-12-07,14974.804628085632
1_10_2012-12-07,15076.660324257933
1_11_2012-12-07,15178.516020430234
1_12_2012-12-07,15280.371716602534
1_13_2012-12-07,15382.227412774833
1_14_2012-12-07,15484.083108947134
1_16_2012-12-07,15687.794501291735
1_17_2012-12-07,15789.650197464036
1_18_2012-12-07,15891.505893636337
1_19_2012-12-07,15993.361589808637
1_20_2012-12-07,16095.217285980938
1_21_2012-12-07,16197.072982153239
1_22_2012-12-07,16298.92867832554
1_23_2012-12-07,16400.78437449784
1_24_2012-12-07,16502.640070670142
1_25_2012-12-07,16604.495766842443
1_26_2012-12-07,16706.351463014744
1_27_2012-12-07,16808.20715918704
1_28_2012-12-07,16910.06285535934
1_29_2012-12-07,17011.918551531642
1_30_2012-12-07,17113.774247703943
1_31_2012-12-07,17215.629943876243
1_32_2012-12-07,17317.485640048544
1_33_2012-12-07,17419.341336220845
1_34_2012-12-07,17521.197032393145
1_35_2012-12-07,17623.052728565446
1_36_2012-12-07,17724.908424737747
1_37_2012-12-07,17826.764120910047
1_38_2012-12-07,17928.619817082348
1_40_2012-12-07,18132.33120942695
1_41_2012-12-07,18234.18690559925
1_42_2012-12-07,18336.04260177155
1_44_2012-12-07,18539.753994116152
1_45_2012-12-07,18641.609690288453
1_46_2012-12-07,18743.465386460754
1_48_2012-12-07,18947.176778805355
1_49_2012-12-07,19049.032474977656
1_52_2012-12-07,19354.599563494558
1_54_2012-12-07,19558.31095583916
1_55_2012-12-07,19660.16665201146
1_56_2012-12-07,19762.02234818376
1_58_2012-12-07,19965.73374052836
1_59_2012-12-07,20067.589436700662
1_60_2012-12-07,20169.445132872963
1_67_2012-12-07,20882.435006079068
1_71_2012-12-07,21289.85779076827
1_72_2012-12-07,21391.71348694057
1_74_2012-12-07,21595.424879285172
1_79_2012-12-07,22104.703360146676
1_80_2012-12-07,22206.559056318976
1_81_2012-12-07,22308.414752491277
1_82_2012-12-07,22410.270448663578
1_83_2012-12-07,22512.12614483588
1_85_2012-12-07,22715.83753718048
1_87_2012-12-07,22919.54892952508
1_90_2012-12-07,23225.116018041983
1_91_2012-12-07,23326.971714214284
1_92_2012-12-07,23428.827410386584
1_93_2012-12-07,23530.683106558885
1_94_2012-12-07,23632.538802731186
1_95_2012-12-07,23734.394498903486
1_96_2012-12-07,23836.250195075783
1_97_2012-12-07,23938.105891248088
1_98_2012-12-07,24039.96158742039
1_99_2012-12-07,24141.81728359269
1_1_2012-12-14,14487.171960779477
1_2_2012-12-14,14589.027656951777
1_3_2012-12-14,14690.883353124078
1_4_2012-12-14,14792.739049296379
1_5_2012-12-14,14894.59474546868
1_6_2012-12-14,14996.45044164098
1_7_2012-12-14,15098.30613781328
1_8_2012-12-14,15200.161833985581
1_9_2012-12-14,15302.017530157882
1_10_2012-12-14,15403.873226330183
1_11_2012-12-14,15505.728922502483
1_12_2012-12-14,15607.584618674784
1_13_2012-12-14,15709.440314847085
1_14_2012-12-14,15811.296011019385
1_16_2012-12-14,16015.007403363987
1_17_2012-12-14,16116.863099536287
1_18_2012-12-14,16218.718795708588
1_19_2012-12-14,16320.574491880889
1_20_2012-12-14,16422.43018805319
1_21_2012-12-14,16524.28588422549
1_22_2012-12-14,16626.14158039779
1_23_2012-12-14,16727.99727657009
1_24_2012-12-14,16829.852972742392
1_25_2012-12-14,16931.708668914693
1_26_2012-12-14,17033.564365086993
1_27_2012-12-14,17135.420061259294
1_28_2012-12-14,17237.275757431595
1_29_2012-12-14,17339.131453603895
1_30_2012-12-14,17440.987149776196
1_31_2012-12-14,17542.842845948497
1_32_2012-12-14,17644.698542120797
1_33_2012-12-14,17746.554238293098
1_34_2012-12-14,17848.409934465395
1_35_2012-12-14,17950.2656306377
1_36_2012-12-14,18052.12132681
1_37_2012-12-14,18153.977022982297
1_38_2012-12-14,18255.832719154598
1_40_2012-12-14,18459.5441114992
1_41_2012-12-14,18561.3998076715
1_42_2012-12-14,18663.2555038438
1_44_2012-12-14,18866.9668961884
1_46_2012-12-14,19070.678288533003
1_48_2012-12-14,19274.389680877604
1_49_2012-12-14,19376.245377049905
1_52_2012-12-14,19681.812465566807
1_54_2012-12-14,19885.52385791141
1_55_2012-12-14,19987.37955408371
1_56_2012-12-14,20089.23525025601
1_58_2012-12-14,20292.94664260061
1_59_2012-12-14,20394.80233877291
1_60_2012-12-14,20496.658034945212
1_67_2012-12-14,21209.647908151317
1_71_2012-12-14,21617.07069284052
1_72_2012-12-14,21718.92638901282
1_74_2012-12-14,21922.63778135742
1_79_2012-12-14,22431.916262218925
1_80_2012-12-14,22533.771958391226
1_81_2012-12-14,22635.627654563526
1_82_2012-12-14,22737.483350735827
1_83_2012-12-14,22839.339046908128
1_85_2012-12-14,23043.05043925273
1_87_2012-12-14,23246.76183159733
1_90_2012-12-14,23552.328920114232
1_91_2012-12-14,23654.184616286533
1_92_2012-12-14,23756.040312458834
1_93_2012-12-14,23857.896008631134
1_94_2012-12-14,23959.751704803435
1_95_2012-12-14,24061.607400975732
1_96_2012-12-14,24163.463097148033
1_97_2012-12-14,24265.318793320333
1_98_2012-12-14,24367.174489492634
1_99_2012-12-14,24469.030185664935
1_1_2012-12-21,14270.035345956521
1_2_2012-12-21,14371.891042128822
1_3_2012-12-21,14473.746738301123
1_4_2012-12-21,14575.602434473423
1_5_2012-12-21,14677.458130645724
1_6_2012-12-21,14779.313826818025
1_7_2012-12-21,14881.169522990325
1_8_2012-12-21,14983.025219162626
1_9_2012-12-21,15084.880915334927
1_10_2012-12-21,15186.736611507227
1_11_2012-12-21,15288.592307679526
1_12_2012-12-21,15390.448003851829
1_13_2012-12-21,15492.30370002413
1_14_2012-12-21,15594.159396196428
1_16_2012-12-21,15797.87078854103
1_17_2012-12-21,15899.72648471333
1_18_2012-12-21,16001.58218088563
1_19_2012-12-21,16103.437877057931
1_20_2012-12-21,16205.293573230232
1_21_2012-12-21,16307.149269402533
1_22_2012-12-21,16409.004965574833
1_23_2012-12-21,16510.860661747134
1_24_2012-12-21,16612.716357919435
1_25_2012-12-21,16714.572054091735
1_26_2012-12-21,16816.427750264036
1_27_2012-12-21,16918.283446436337
1_28_2012-12-21,17020.139142608637
1_29_2012-12-21,17121.994838780938
1_30_2012-12-21,17223.85053495324
1_31_2012-12-21,17325.70623112554
1_32_2012-12-21,17427.56192729784
1_33_2012-12-21,17529.41762347014
1_34_2012-12-21,17631.27331964244
1_35_2012-12-21,17733.129015814742
1_36_2012-12-21,17834.984711987043
1_37_2012-12-21,17936.840408159343
1_38_2012-12-21,18038.696104331644
1_40_2012-12-21,18242.407496676246
1_41_2012-12-21,18344.263192848546
1_42_2012-12-21,18446.118889020847
1_44_2012-12-21,18649.830281365448
1_46_2012-12-21,18853.54167371005
1_47_2012-12-21,18955.39736988235
1_48_2012-12-21,19057.25306605465
1_49_2012-12-21,19159.10876222695
1_52_2012-12-21,19464.67585074385
1_54_2012-12-21,19668.38724308845
1_55_2012-12-21,19770.242939260752
1_56_2012-12-21,19872.098635433053
1_58_2012-12-21,20075.810027777654
1_59_2012-12-21,20177.665723949955
1_60_2012-12-21,20279.521420122255
1_67_2012-12-21,20992.51129332836
1_71_2012-12-21,21399.934078017563
1_72_2012-12-21,21501.789774189863
1_74_2012-12-21,21705.501166534465
1_79_2012-12-21,22214.779647395968
1_80_2012-12-21,22316.63534356827
1_81_2012-12-21,22418.49103974057
1_82_2012-12-21,22520.34673591287
1_83_2012-12-21,22622.20243208517
1_85_2012-12-21,22825.913824429772
1_87_2012-12-21,23029.625216774373
1_90_2012-12-21,23335.192305291275
1_91_2012-12-21,23437.048001463576
1_92_2012-12-21,23538.903697635877
1_93_2012-12-21,23640.759393808177
1_94_2012-12-21,23742.615089980478
1_95_2012-12-21,23844.47078615278
1_96_2012-12-21,23946.32648232508
1_97_2012-12-21,24048.18217849738
1_98_2012-12-21,24150.03787466968
1_99_2012-12-21,24251.89357084198
1_1_2012-12-28,15596.977925976327
1_2_2012-12-28,15698.833622148628
1_3_2012-12-28,15800.689318320929
1_4_2012-12-28,15902.54501449323
1_5_2012-12-28,16004.40071066553
1_6_2012-12-28,16106.25640683783
1_7_2012-12-28,16208.112103010131
1_8_2012-12-28,16309.967799182432
1_9_2012-12-28,16411.823495354733
1_10_2012-12-28,16513.679191527033
1_11_2012-12-28,16615.534887699334
1_12_2012-12-28,16717.390583871635
1_13_2012-12-28,16819.246280043935
1_14_2012-12-28,16921.101976216236
1_16_2012-12-28,17124.813368560837
1_17_2012-12-28,17226.669064733138
1_18_2012-12-28,17328.52476090544
1_19_2012-12-28,17430.38045707774
1_20_2012-12-28,17532.23615325004
1_21_2012-12-28,17634.09184942234
1_22_2012-12-28,17735.94754559464
1_23_2012-12-28,17837.803241766942
1_24_2012-12-28,17939.658937939243
1_25_2012-12-28,18041.514634111543
1_26_2012-12-28,18143.370330283844
1_27_2012-12-28,18245.226026456145
1_28_2012-12-28,18347.081722628445
1_29_2012-12-28,18448.937418800746
1_30_2012-12-28,18550.793114973043
1_31_2012-12-28,18652.648811145344
1_32_2012-12-28,18754.504507317644
1_33_2012-12-28,18856.360203489945
1_34_2012-12-28,18958.215899662246
1_35_2012-12-28,19060.071595834546
1_36_2012-12-28,19161.927292006847
1_37_2012-12-28,19263.782988179148
1_38_2012-12-28,19365.63868435145
1_40_2012-12-28,19569.35007669605
1_41_2012-12-28,19671.20577286835
1_42_2012-12-28,19773.06146904065
1_44_2012-12-28,19976.772861385252
1_46_2012-12-28,20180.484253729854
1_48_2012-12-28,20384.195646074455
1_49_2012-12-28,20486.051342246756
1_52_2012-12-28,20791.618430763658
1_54_2012-12-28,20995.32982310826
1_55_2012-12-28,21097.18551928056
1_56_2012-12-28,21199.04121545286
1_58_2012-12-28,21402.75260779746
1_59_2012-12-28,21504.608303969762
1_60_2012-12-28,21606.464000142063
1_67_2012-12-28,22319.453873348168
1_71_2012-12-28,22726.87665803737
1_72_2012-12-28,22828.73235420967
1_74_2012-12-28,23032.443746554272
1_79_2012-12-28,23541.722227415776
1_80_2012-12-28,23643.577923588076
1_81_2012-12-28,23745.433619760373
1_82_2012-12-28,23847.289315932674
1_83_2012-12-28,23949.145012104975
1_85_2012-12-28,24152.85640444958
1_87_2012-12-28,24356.56779679418
1_90_2012-12-28,24662.134885311083
1_91_2012-12-28,24763.990581483384
1_92_2012-12-28,24865.846277655684
1_93_2012-12-28,24967.701973827985
1_94_2012-12-28,25069.557670000286
1_95_2012-12-28,25171.413366172586
1_96_2012-12-28,25273.269062344887
1_97_2012-12-28,25375.124758517188
1_98_2012-12-28,25476.98045468949
1_99_2012-12-28,25578.83615086179
1_1_2013-01-04,11755.739653883538
1_2_2013-01-04,11857.595350055839
1_3_2013-01-04,11959.45104622814
1_4_2013-01-04,12061.30674240044
1_5_2013-01-04,12163.162438572741
1_6_2013-01-04,12265.018134745042
1_7_2013-01-04,12366.873830917342
1_8_2013-01-04,12468.729527089643
1_9_2013-01-04,12570.585223261944
1_10_2013-01-04,12672.440919434244
1_11_2013-01-04,12774.296615606545
1_12_2013-01-04,12876.152311778846
1_13_2013-01-04,12978.008007951146
1_14_2013-01-04,13079.863704123447
1_16_2013-01-04,13283.575096468048
1_17_2013-01-04,13385.430792640349
1_18_2013-01-04,13487.28648881265
1_19_2013-01-04,13589.14218498495
1_20_2013-01-04,13690.997881157251
1_21_2013-01-04,13792.853577329552
1_22_2013-01-04,13894.70927350185
1_23_2013-01-04,13996.564969674151
1_24_2013-01-04,14098.420665846452
1_25_2013-01-04,14200.276362018752
1_26_2013-01-04,14302.132058191053
1_27_2013-01-04,14403.987754363354
1_28_2013-01-04,14505.843450535654
1_29_2013-01-04,14607.699146707955
1_30_2013-01-04,14709.554842880256
1_31_2013-01-04,14811.410539052556
1_32_2013-01-04,14913.266235224857
1_33_2013-01-04,15015.121931397158
1_34_2013-01-04,15116.977627569458
1_35_2013-01-04,15218.83332374176
1_36_2013-01-04,15320.68901991406
1_37_2013-01-04,15422.54471608636
1_38_2013-01-04,15524.400412258661
1_40_2013-01-04,15728.111804603262
1_41_2013-01-04,15829.967500775563
1_42_2013-01-04,15931.823196947864
1_44_2013-01-04,16135.534589292463
1_46_2013-01-04,16339.245981637065
1_48_2013-01-04,16542.957373981666
1_49_2013-01-04,16644.813070153967
1_52_2013-01-04,16950.38015867087
1_54_2013-01-04,17154.09155101547
1_55_2013-01-04,17255.94724718777
1_56_2013-01-04,17357.80294336007
1_58_2013-01-04,17561.514335704673
1_59_2013-01-04,17663.370031876973
1_60_2013-01-04,17765.225728049274
1_67_2013-01-04,18478.21560125538
1_71_2013-01-04,18885.63838594458
1_72_2013-01-04,18987.494082116882
1_74_2013-01-04,19191.205474461483
1_79_2013-01-04,19700.483955322983
1_80_2013-01-04,19802.339651495287
1_81_2013-01-04,19904.195347667584
1_82_2013-01-04,20006.051043839885
1_83_2013-01-04,20107.906740012186
1_85_2013-01-04,20311.618132356787
1_87_2013-01-04,20515.32952470139
1_90_2013-01-04,20820.89661321829
1_91_2013-01-04,20922.75230939059
1_92_2013-01-04,21024.60800556289
1_93_2013-01-04,21126.463701735192
1_94_2013-01-04,21228.319397907493
1_95_2013-01-04,21330.175094079794
1_96_2013-01-04,21432.030790252094
1_97_2013-01-04,21533.886486424395
1_98_2013-01-04,21635.742182596696
1_1_2013-01-11,11734.543587667886
1_2_2013-01-11,11836.399283840185
1_3_2013-01-11,11938.254980012485
1_4_2013-01-11,12040.110676184788
1_5_2013-01-11,12141.966372357087
1_6_2013-01-11,12243.822068529389
1_7_2013-01-11,12345.677764701688
1_8_2013-01-11,12447.53346087399
1_9_2013-01-11,12549.38915704629
1_10_2013-01-11,12651.244853218592
1_11_2013-01-11,12753.10054939089
1_12_2013-01-11,12854.956245563191
1_13_2013-01-11,12956.811941735492
1_14_2013-01-11,13058.667637907793
1_16_2013-01-11,13262.379030252394
1_17_2013-01-11,13364.234726424695
